testName	seed	initInt	finalInt	nCircles	rStart	rEnd	biasType	biasSigma	ampType	ampParam1	ampParam2	growRate	brightStep	ROIspacing	inSmall	inLarge	onBound	outAll	isNegative
Growth‐vs‐Brightness	547	1706.43	-7740.76	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	8	2	12	1
Growth‐vs‐Brightness	548	1633.38	45108.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	8	11	2	9	0
Growth‐vs‐Brightness	549	1502.69	12064.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	8	2	12	0
Growth‐vs‐Brightness	550	-1244.99	-36689.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	1	5	4	15	1
Growth‐vs‐Brightness	551	1056.37	14016.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	0
Growth‐vs‐Brightness	552	-946.126	-59547.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	3	9	7	11	1
Growth‐vs‐Brightness	553	792.762	-2791.97	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	554	363.66	1377.97	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	0
Growth‐vs‐Brightness	555	3000.69	56416.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	8	1	12	0
Growth‐vs‐Brightness	556	303.852	-10986.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	7	2	13	1
Growth‐vs‐Brightness	557	-336.793	-15129.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	3	4	2	16	1
Growth‐vs‐Brightness	558	58.255	-9271.96	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	8	2	12	1
Growth‐vs‐Brightness	559	-2251.2	-45098.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	2	5	3	15	1
Growth‐vs‐Brightness	560	116.863	-14717	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	1
Growth‐vs‐Brightness	561	-600.299	1705.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	0
Growth‐vs‐Brightness	562	-1522.61	-59402.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	1	5	3	15	1
Growth‐vs‐Brightness	563	174.862	6605.61	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	8	3	12	0
Growth‐vs‐Brightness	564	-234.22	-19344	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	2	4	2	16	1
Growth‐vs‐Brightness	565	1980	14406.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	0
Growth‐vs‐Brightness	566	479.571	-5779.63	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	1
Growth‐vs‐Brightness	567	-1550.3	-42020.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	7	4	13	1
Growth‐vs‐Brightness	568	-169.571	-678.587	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	1
Growth‐vs‐Brightness	569	1215.31	9252.31	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	8	3	12	0
Growth‐vs‐Brightness	570	2098.56	31253.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	5	2	15	0
Growth‐vs‐Brightness	571	1756.01	7842.23	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	5	0	15	0
Growth‐vs‐Brightness	572	1701.08	8414.24	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	3	4	2	16	0
Growth‐vs‐Brightness	573	1944.36	2424.61	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	6	2	14	0
Growth‐vs‐Brightness	574	2739.45	-2432.55	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	1
Growth‐vs‐Brightness	575	-1223.54	14532.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	10	5	10	0
Growth‐vs‐Brightness	576	-201.008	-32383	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	3	6	4	14	1
Growth‐vs‐Brightness	577	-665.589	-24904.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	578	-1082.85	-29903.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	9	4	11	1
Growth‐vs‐Brightness	579	1029.75	35117.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	10	3	10	0
Growth‐vs‐Brightness	580	2411.85	60141.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	8	10	2	10	0
Growth‐vs‐Brightness	581	745.023	-5589.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	4	1	16	1
Growth‐vs‐Brightness	582	365.057	-947.853	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	1
Growth‐vs‐Brightness	583	2485.87	15425.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	8	10	3	10	0
Growth‐vs‐Brightness	584	-1042.1	-25099.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	1
Growth‐vs‐Brightness	585	2325.92	19405.6	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	0
Growth‐vs‐Brightness	586	171.997	-19158.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	7	3	13	1
Growth‐vs‐Brightness	587	1799.12	56266.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	588	2846.41	25901.6	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	10	13	3	7	0
Growth‐vs‐Brightness	589	1709.21	16083.5	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	10	11	2	9	0
Growth‐vs‐Brightness	590	1943.26	-6422.69	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	7	1	13	1
Growth‐vs‐Brightness	591	1842.69	705.03	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	0	13	1
Growth‐vs‐Brightness	592	1993.15	4448.66	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	0
Growth‐vs‐Brightness	593	2214	34186.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	6	2	14	0
Growth‐vs‐Brightness	594	1301.32	26344.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	9	1	11	0
Growth‐vs‐Brightness	595	929.352	-9875.72	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	9	3	11	1
Growth‐vs‐Brightness	596	-1092.94	-20888.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	2	6	4	14	1
Growth‐vs‐Brightness	597	1365.7	13523.5	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	0
Growth‐vs‐Brightness	598	573.702	-17016.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	1
Growth‐vs‐Brightness	599	2390.73	33088.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	0
Growth‐vs‐Brightness	600	539.993	-13351.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	2	6	4	14	1
Growth‐vs‐Brightness	601	2431.84	17274.6	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	6	2	14	0
Growth‐vs‐Brightness	602	2422.86	35905	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	9	1	11	0
Growth‐vs‐Brightness	603	498.955	-13350.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	604	1652.04	19656	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	0
Growth‐vs‐Brightness	605	996.927	679.189	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	10	3	10	1
Growth‐vs‐Brightness	606	-444.554	6072.32	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	7	10	3	10	0
Growth‐vs‐Brightness	607	1197.54	26354.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	5	1	15	0
Growth‐vs‐Brightness	608	1983.05	34791.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	609	-989.941	-41171.6	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	4	7	3	13	1
Growth‐vs‐Brightness	610	-205.092	-8496.83	20	5	10	uniform	NaN	uniform	0	10	0.005	0.1	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	1
Growth‐vs‐Brightness	521	2719.64	82242.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	0
Growth‐vs‐Brightness	522	995.693	81338.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	7	9	3	11	0
Growth‐vs‐Brightness	523	1269.9	15032.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	6	2	14	0
Growth‐vs‐Brightness	524	1001.38	10710.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	0
Growth‐vs‐Brightness	525	-750.413	-83656.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	7	4	13	1
Growth‐vs‐Brightness	526	3891.41	86889.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	7	9	1	11	0
Growth‐vs‐Brightness	527	-1794.06	-110722	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	8	5	12	1
Growth‐vs‐Brightness	528	1893.74	26599.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	0
Growth‐vs‐Brightness	529	-425.778	-52333.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	1
Growth‐vs‐Brightness	530	-309.071	51369.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	9	4	11	0
Growth‐vs‐Brightness	531	-1071.35	-87520	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	8	5	12	1
Growth‐vs‐Brightness	532	1350.19	2627.48	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	9	10	2	10	0
Growth‐vs‐Brightness	533	819.256	28569.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	534	1364.77	22666.5	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	2	2	1	18	0
Growth‐vs‐Brightness	535	2291.98	55642.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	9	12	3	8	0
Growth‐vs‐Brightness	536	-525.345	-94604.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	1
Growth‐vs‐Brightness	537	1192.68	16356.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	8	2	12	0
Growth‐vs‐Brightness	538	2354.9	8079.69	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	539	1369.51	-10211.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	8	1	12	1
Growth‐vs‐Brightness	540	719.405	-19033.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	1
Growth‐vs‐Brightness	541	358.325	-27330	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	1
Growth‐vs‐Brightness	542	3880.31	115894	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	11	12	1	8	0
Growth‐vs‐Brightness	543	-1461.24	-42150.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	7	4	13	1
Growth‐vs‐Brightness	544	2901.68	129541	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	8	9	2	10	0
Growth‐vs‐Brightness	545	909.269	-10455.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	1
Growth‐vs‐Brightness	546	2460.5	55239.5	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	6	1	14	0
Growth‐vs‐Brightness	547	1703.83	-17190.6	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	8	2	12	1
Growth‐vs‐Brightness	548	1650.39	88601.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	8	11	2	9	0
Growth‐vs‐Brightness	549	1499.96	22623.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	8	2	12	0
Growth‐vs‐Brightness	550	-1275.4	-72164.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	1	5	4	15	1
Growth‐vs‐Brightness	551	1054	26973.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	0
Growth‐vs‐Brightness	552	-995.586	-118198	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	9	7	11	1
Growth‐vs‐Brightness	553	791.876	-6377.6	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	554	362.037	2390.66	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	0
Growth‐vs‐Brightness	555	3025.17	109857	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	8	1	12	0
Growth‐vs‐Brightness	556	295.866	-22284.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	7	2	13	1
Growth‐vs‐Brightness	557	-345.415	-29930.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	4	2	16	1
Growth‐vs‐Brightness	558	56.2798	-18604.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	8	2	12	1
Growth‐vs‐Brightness	559	-2275.45	-87969.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	2	5	3	15	1
Growth‐vs‐Brightness	560	102.894	-29564.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	1
Growth‐vs‐Brightness	561	-611.034	4000.96	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	0
Growth‐vs‐Brightness	562	-1563.53	-117323	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	1	5	3	15	1
Growth‐vs‐Brightness	563	174.793	13036.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	8	3	12	0
Growth‐vs‐Brightness	564	-248.204	-38467.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	2	4	2	16	1
Growth‐vs‐Brightness	565	1991.1	26844.6	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	0
Growth‐vs‐Brightness	566	474.954	-12043.5	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	1
Growth‐vs‐Brightness	567	-1571.24	-82511.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	7	4	13	1
Growth‐vs‐Brightness	568	-170.711	-1188.74	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	7	2	13	1
Growth‐vs‐Brightness	569	1220.98	17295	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	8	3	12	0
Growth‐vs‐Brightness	570	2111.67	60420.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	5	2	15	0
Growth‐vs‐Brightness	571	1777.01	13949.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	5	0	15	0
Growth‐vs‐Brightness	572	1703.82	15130.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	4	2	16	0
Growth‐vs‐Brightness	573	1953.71	2914.21	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	6	2	14	0
Growth‐vs‐Brightness	574	2756.62	-7587.38	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	1
Growth‐vs‐Brightness	575	-1226.27	30285.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	10	5	10	0
Growth‐vs‐Brightness	576	-219.949	-64584	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	6	4	14	1
Growth‐vs‐Brightness	577	-684.573	-49161.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	578	-1112.35	-58752.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	9	4	11	1
Growth‐vs‐Brightness	579	1049.6	69225.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	7	10	3	10	0
Growth‐vs‐Brightness	580	2443.23	117902	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	8	10	2	10	0
Growth‐vs‐Brightness	581	746.909	-11921.5	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	4	1	16	1
Growth‐vs‐Brightness	582	357.337	-2268.48	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	1
Growth‐vs‐Brightness	583	2503.12	28383.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	8	10	3	10	0
Growth‐vs‐Brightness	584	-1058.19	-49173.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	8	4	12	1
Growth‐vs‐Brightness	585	2341.68	36501	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	0
Growth‐vs‐Brightness	586	164.075	-38497.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	7	3	13	1
Growth‐vs‐Brightness	587	1828.16	110762	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	588	2862.35	48972.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	10	13	3	7	0
Growth‐vs‐Brightness	589	1725.43	30474	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	10	11	2	9	0
Growth‐vs‐Brightness	590	1946.07	-14785.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	7	7	1	13	1
Growth‐vs‐Brightness	591	1847.69	-427.628	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	7	0	13	1
Growth‐vs‐Brightness	592	2001.56	6912.58	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	0
Growth‐vs‐Brightness	593	2230.5	66175.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	6	2	14	0
Growth‐vs‐Brightness	594	1320.79	51408	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	7	9	1	11	0
Growth‐vs‐Brightness	595	925.257	-20684.9	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	9	3	11	1
Growth‐vs‐Brightness	596	-1113.91	-40704.2	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	2	6	4	14	1
Growth‐vs‐Brightness	597	1372.51	25688	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	0
Growth‐vs‐Brightness	598	561.239	-34619.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	4	1	16	1
Growth‐vs‐Brightness	599	2415.45	63810.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	0
Growth‐vs‐Brightness	600	522.614	-27261	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	2	6	4	14	1
Growth‐vs‐Brightness	601	2445.94	32131.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	6	2	14	0
Growth‐vs‐Brightness	602	2438.46	69402.7	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	7	9	1	11	0
Growth‐vs‐Brightness	603	488.651	-27210.6	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
Growth‐vs‐Brightness	604	1656.47	37664.3	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	0
Growth‐vs‐Brightness	605	994.58	359.105	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	10	3	10	1
Growth‐vs‐Brightness	606	-447.338	12586.4	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	7	10	3	10	0
Growth‐vs‐Brightness	607	1208.62	51523.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	5	1	15	0
Growth‐vs‐Brightness	608	2005.58	67622.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
Growth‐vs‐Brightness	609	-1015.39	-81378.6	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	4	7	3	13	1
Growth‐vs‐Brightness	610	-208.612	-16792.1	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	8	3	12	1
Growth‐vs‐Brightness	611	1401.13	-4577.38	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	5	9	4	11	1
Growth‐vs‐Brightness	612	61.0162	-35794.5	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	6	3	14	1
Growth‐vs‐Brightness	613	-1240.78	-97042.8	20	5	10	uniform	NaN	uniform	0	10	0.005	0.2	"1.1,1.1,1.1,1.1,1.1"	3	7	3	13	1
